datetime,temp,humidity,precip,windgust,windspeed,cloudcover,visibility,uvindex,solarradiation,pressure,weather
15:00:00,30.1,77.09,1.0,22.0,7.6,66.3,10.0,5.0,518.2,1008.2,hujan
16:00:00,29.8,75.57,0.0,25.6,4.6,66.3,10.0,3.0,330.9,1008.1,berawan
17:00:00,27.9,80.72,0.0,25.2,8.5,66.3,10.0,2.0,220.6,1008.5,berawan
18:00:00,26.9,88.26,1.0,20.2,3.4,66.3,10.0,1.0,87.5,1009.4,hujan
19:00:00,26.0,94.23,0.0,19.4,9.4,50.0,10.0,0.0,4.0,1009.0,cerah
20:00:00,25.4,92.09,0.0,19.1,6.2,66.3,10.0,0.0,0.0,1010.2,berawan
21:00:00,25.9,89.62,0.0,19.1,5.4,66.3,10.0,0.0,0.0,1010.4,berawan
22:00:00,25.3,92.69,0.0,19.1,6.1,66.3,10.0,0.0,0.0,1010.6,berawan
23:00:00,25.2,92.68,0.0,18.4,6.1,66.3,10.0,0.0,0.0,1010.6,berawan
00:00:00,25.1,93.28,0.0,18.7,7.1,66.3,10.0,0.0,0.0,1010.6,berawan
01:00:00,25.2,92.68,0.0,19.4,9.7,66.3,10.0,0.0,0.0,1010.4,berawan
02:00:00,25.2,92.52,0.0,19.1,1.8,80.0,10.0,0.0,0.0,1010.1,berawan
03:00:00,25.2,93.28,0.0,13.3,5.4,66.3,10.0,0.0,0.0,1009.5,berawan
04:00:00,25.0,92.97,0.0,11.5,6.1,66.3,10.0,0.0,0.0,1009.5,berawan
05:00:00,25.0,90.15,0.0,10.8,5.4,66.3,10.0,0.0,0.0,1010.1,berawan
06:00:00,25.1,90.15,0.0,10.4,8.0,66.3,10.0,0.0,0.0,1010.2,berawan
07:00:00,25.1,90.15,0.0,12.6,5.4,66.3,10.0,0.0,8.7,1010.7,berawan
08:00:00,27.0,87.29,0.0,13.0,0.8,66.3,10.0,1.0,110.3,1011.4,berawan
09:00:00,28.6,84.28,0.0,10.8,3.4,66.3,10.0,3.0,319.8,1011.5,berawan
10:00:00,30.2,79.61,0.0,10.1,5.4,66.3,10.0,6.0,581.4,1011.3,berawan
11:00:00,30.5,78.4,0.0,9.0,7.6,66.3,10.0,7.0,749.2,1011.1,berawan
12:00:00,31.0,73.97,0.0,7.6,9.4,66.3,10.0,8.0,801.6,1010.3,berawan
13:00:00,31.1,78.08,0.0,9.0,13.0,66.3,10.0,8.0,813.5,1009.5,berawan
14:00:00,31.0,75.51,0.0,11.2,11.2,66.3,10.0,8.0,789.9,1009.2,berawan
15:00:00,31.0,75.51,0.0,13.0,13.0,66.3,10.0,7.0,668.0,1008.4,berawan
16:00:00,30.8,73.93,0.0,13.0,11.0,66.3,10.0,5.0,516.4,1008.3,berawan
17:00:00,30.5,74.6,0.0,12.2,9.4,66.3,10.0,3.0,311.8,1008.4,berawan
18:00:00,29.0,79.83,0.0,10.8,6.4,66.3,10.0,1.0,112.0,1009.2,berawan
19:00:00,28.1,85.01,0.0,11.5,7.1,66.3,10.0,0.0,4.6,1008.8,berawan
20:00:00,29.1,81.94,0.0,12.6,3.6,80.0,10.0,0.0,0.0,1009.5,berawan
21:00:00,27.0,87.7,0.0,13.0,8.0,66.3,10.0,0.0,0.0,1010.4,berawan
22:00:00,26.9,87.4,0.0,11.2,7.6,66.3,10.0,0.0,0.0,1011.2,berawan
23:00:00,26.3,87.92,0.0,10.1,7.2,66.3,10.0,0.0,0.0,1010.5,berawan
00:00:00,25.9,89.33,0.0,10.1,5.4,66.3,10.0,0.0,0.0,1010.7,berawan
01:00:00,25.3,91.48,0.0,9.4,7.9,66.3,10.0,0.0,0.0,1010.5,berawan
02:00:00,25.3,90.59,0.0,8.3,5.3,66.3,10.0,0.0,0.0,1010.4,berawan
03:00:00,25.2,91.18,0.0,8.3,1.8,66.3,10.0,0.0,0.0,1010.1,berawan
04:00:00,24.9,92.66,0.0,7.2,3.8,66.3,10.0,0.0,0.0,1009.9,berawan
05:00:00,24.9,92.66,0.0,9.7,3.8,66.3,10.0,0.0,0.0,1010.1,berawan
06:00:00,25.0,94.19,0.0,10.1,7.6,50.0,10.0,0.0,0.0,1010.0,cerah
07:00:00,25.6,90.19,0.0,11.5,5.4,66.3,10.0,0.0,14.2,1011.1,berawan
08:00:00,27.0,86.72,0.0,13.0,4.4,66.3,10.0,1.0,140.3,1011.3,berawan
09:00:00,28.2,86.0,0.0,11.2,0.8,66.3,10.0,3.0,294.3,1011.4,berawan
10:00:00,30.4,77.02,0.0,8.6,3.6,66.3,10.0,5.0,472.8,1011.5,berawan
11:00:00,29.6,76.28,0.0,7.6,11.0,71.7,10.0,6.0,635.3,1011.5,berawan
12:00:00,27.2,87.43,0.1,11.9,13.8,77.1,8.0,8.0,780.7,1011.5,hujan
13:00:00,27.8,85.68,0.0,15.8,11.2,77.1,6.0,8.0,760.0,1011.1,berawan
14:00:00,28.6,82.4,0.0,17.6,11.2,71.7,10.0,7.0,661.8,1010.6,berawan
15:00:00,28.9,79.81,2.0,16.9,11.2,71.7,10.0,5.0,548.3,1009.2,hujan
16:00:00,28.5,82.12,0.0,12.2,16.3,71.7,7.0,3.0,323.7,1008.5,berawan
17:00:00,28.6,78.89,0.0,14.4,4.4,71.7,10.0,2.0,175.4,1009.1,berawan
18:00:00,27.3,86.03,0.0,14.8,4.4,71.7,9.0,1.0,88.6,1009.5,berawan
19:00:00,26.8,87.96,0.0,14.4,5.4,71.7,10.0,0.0,4.1,1011.0,berawan
20:00:00,26.2,93.68,0.0,15.1,3.6,90.0,10.0,0.0,0.0,1011.9,berawan
21:00:00,25.8,94.22,7.0,14.8,2.5,71.7,8.0,0.0,0.0,1011.5,hujan
22:00:00,25.3,94.2,0.0,13.0,4.4,71.7,8.0,0.0,0.0,1012.4,berawan
23:00:00,25.2,95.12,0.0,13.0,6.2,71.7,8.0,0.0,0.0,1012.3,berawan
00:00:00,25.3,94.2,2.0,13.3,4.9,77.1,8.0,0.0,0.0,1011.2,hujan
01:00:00,25.1,94.81,0.0,13.7,6.4,77.1,8.0,0.0,0.0,1010.5,berawan
02:00:00,25.1,94.19,0.0,13.7,7.2,71.7,10.0,0.0,0.0,1011.2,berawan
03:00:00,24.9,91.63,0.1,11.9,6.4,66.3,10.0,0.0,0.0,1010.4,hujan
04:00:00,24.7,94.18,0.0,11.9,5.4,80.0,10.0,0.0,0.0,1010.8,berawan
05:00:00,24.7,95.32,0.0,11.5,1.8,80.0,10.0,0.0,0.0,1011.0,berawan
06:00:00,24.9,95.11,0.0,11.5,4.4,71.7,10.0,0.0,0.0,1011.1,berawan
07:00:00,25.0,95.12,0.0,13.7,7.1,66.3,10.0,0.0,11.6,1011.2,berawan
08:00:00,27.5,88.88,0.0,13.3,2.6,66.3,10.0,1.0,117.0,1011.5,berawan
09:00:00,28.5,82.39,0.0,13.0,1.8,66.3,10.0,3.0,289.7,1012.2,berawan
10:00:00,28.3,79.22,0.0,14.0,7.6,66.3,10.0,5.0,501.8,1012.3,berawan
11:00:00,28.0,78.92,0.0,13.7,7.6,50.0,10.0,7.0,657.6,1012.0,cerah
12:00:00,28.8,74.92,0.0,11.5,10.3,71.7,10.0,5.0,545.8,1011.5,berawan
13:00:00,28.0,79.18,0.0,11.5,13.0,71.7,10.0,5.0,544.6,1011.2,berawan
14:00:00,27.3,85.08,0.0,13.0,4.6,71.7,10.0,4.0,429.7,1010.3,berawan
15:00:00,28.1,79.44,0.0,14.4,4.4,71.7,10.0,2.0,220.4,1010.1,berawan
16:00:00,28.1,78.67,0.0,13.7,3.6,71.7,10.0,1.0,125.8,1009.4,berawan
17:00:00,28.0,79.7,0.0,14.8,3.6,71.7,10.0,1.0,95.5,1010.1,berawan
18:00:00,27.4,84.67,0.0,15.8,0.8,71.7,10.0,1.0,52.2,1010.3,berawan
19:00:00,26.9,85.04,0.0,17.6,4.4,71.7,10.0,0.0,2.1,1010.5,berawan
20:00:00,26.0,87.32,0.0,17.6,3.6,71.7,10.0,0.0,0.0,1011.3,berawan
21:00:00,25.9,89.62,0.0,16.9,5.4,71.7,10.0,0.0,0.0,1011.5,berawan
22:00:00,25.2,92.07,0.0,16.6,3.6,71.7,10.0,0.0,0.0,1012.4,berawan
23:00:00,25.2,92.07,0.0,14.4,3.6,71.7,10.0,0.0,0.0,1012.2,berawan
00:00:00,25.1,92.67,0.0,10.4,3.6,71.7,10.0,0.0,0.0,1012.1,berawan
01:00:00,24.9,94.19,0.0,9.4,3.6,71.7,10.0,0.0,0.0,1011.4,berawan
02:00:00,24.7,93.57,0.0,9.0,3.6,66.3,10.0,0.0,0.0,1010.4,berawan
03:00:00,24.1,93.23,0.0,7.6,3.6,54.8,10.0,0.0,0.0,1010.2,berawan
04:00:00,24.1,94.77,0.0,6.8,5.4,54.8,10.0,0.0,0.0,1010.2,berawan
05:00:00,24.1,93.23,0.0,6.1,3.6,54.8,10.0,0.0,0.0,1010.4,berawan
06:00:00,24.2,94.16,0.0,6.1,8.7,44.0,10.0,0.0,0.0,1010.4,cerah
07:00:00,24.7,94.49,0.0,5.4,7.1,54.8,10.0,0.0,6.3,1010.5,berawan
08:00:00,24.6,94.74,0.0,5.4,3.6,80.0,10.0,1.0,79.5,1010.9,berawan
09:00:00,27.8,84.19,0.0,5.8,4.4,66.3,10.0,2.0,248.8,1012.1,berawan
10:00:00,28.9,78.68,0.0,6.1,6.6,66.3,10.0,3.0,349.4,1011.6,berawan
11:00:00,30.5,74.37,0.0,6.5,7.2,66.3,10.0,5.0,525.7,1011.3,berawan
12:00:00,27.5,82.0,0.0,9.0,18.2,66.3,7.0,6.0,646.3,1011.2,berawan
13:00:00,26.3,88.78,0.0,13.3,16.8,83.7,7.0,6.0,584.2,1010.5,berawan
14:00:00,26.1,90.22,0.0,15.5,16.4,66.3,4.0,4.0,423.6,1010.2,berawan
15:00:00,27.1,90.0,10.0,14.0,10.9,66.3,7.0,3.0,276.4,1009.5,hujan
16:00:00,26.3,89.36,0.0,19.8,12.7,66.3,10.0,3.0,284.4,1009.5,berawan
17:00:00,26.3,90.24,0.0,20.5,3.5,66.3,7.0,2.0,188.4,1010.1,berawan
18:00:00,26.0,88.18,0.1,18.0,2.6,77.1,10.0,1.0,72.7,1010.4,hujan
19:00:00,25.3,91.19,0.0,14.8,6.4,77.1,10.0,0.0,2.7,1010.6,berawan
20:00:00,25.2,91.77,0.0,10.4,5.4,77.1,10.0,0.0,0.0,1011.7,berawan
21:00:00,25.1,90.87,2.0,11.5,10.2,77.1,10.0,0.0,0.0,1012.3,hujan
22:00:00,24.9,90.56,0.0,11.2,9.2,77.1,10.0,0.0,0.0,1012.4,berawan
23:00:00,24.3,91.12,0.0,10.1,7.1,77.1,10.0,0.0,0.0,1012.3,berawan
00:00:00,24.3,91.12,1.0,10.8,5.3,77.1,10.0,0.0,0.0,1011.4,hujan
01:00:00,24.3,92.02,0.0,12.2,5.4,77.1,10.0,0.0,0.0,1010.7,berawan
02:00:00,24.4,91.36,0.0,11.2,5.4,100.0,10.0,0.0,0.0,1010.6,berawan
03:00:00,24.3,93.68,0.4,16.2,7.2,77.1,10.0,0.0,0.0,1010.2,hujan
04:00:00,24.6,89.18,0.0,21.6,3.6,100.0,10.0,0.0,0.0,1010.0,berawan
05:00:00,24.8,91.15,0.0,20.9,5.4,77.1,10.0,0.0,0.0,1010.1,berawan
06:00:00,24.2,95.85,3.0,19.8,6.4,77.1,4.0,0.0,0.0,1010.4,hujan
07:00:00,24.2,95.85,0.0,11.9,2.6,77.1,2.0,0.0,4.5,1010.7,berawan
08:00:00,24.8,93.26,0.0,11.2,4.4,77.1,2.0,0.0,47.2,1011.4,berawan
09:00:00,26.2,94.24,10.0,10.4,3.6,71.7,10.0,2.0,213.3,1011.4,hujan
10:00:00,27.3,87.31,0.0,16.2,3.6,71.7,10.0,4.0,371.7,1011.4,berawan
11:00:00,28.7,80.98,0.0,20.2,5.4,71.7,10.0,4.0,400.7,1011.1,berawan
12:00:00,30.2,74.21,0.0,21.2,6.4,71.7,10.0,5.0,470.6,1010.1,berawan
13:00:00,30.2,78.36,0.0,24.5,12.1,71.7,10.0,5.0,488.1,1009.2,berawan
14:00:00,28.8,80.32,0.0,20.5,10.2,55.4,10.0,4.0,415.8,1008.4,berawan
15:00:00,27.9,81.51,0.0,17.6,8.0,71.7,10.0,5.0,502.7,1008.1,berawan
16:00:00,26.2,89.35,0.0,24.1,7.2,71.7,8.2,3.0,348.1,1008.1,berawan
17:00:00,25.8,93.31,0.0,24.8,11.7,77.1,4.0,1.0,126.7,1008.2,berawan
18:00:00,25.7,89.03,19.0,23.8,24.9,77.1,4.0,1.0,53.4,1009.2,hujan
19:00:00,25.2,92.68,0.0,25.9,19.3,77.1,4.0,0.0,2.6,1010.2,berawan
20:00:00,24.6,90.12,0.0,25.9,11.2,77.1,4.0,0.0,0.0,1011.3,berawan
21:00:00,24.2,93.23,18.0,25.6,4.4,77.1,4.0,0.0,0.0,1011.6,hujan
22:00:00,23.9,94.14,0.0,25.2,11.0,77.1,4.0,0.0,0.0,1012.2,berawan
23:00:00,23.8,94.14,0.0,23.0,4.4,77.1,4.0,0.0,0.0,1012.2,berawan
00:00:00,23.7,94.14,46.0,24.5,4.4,77.1,4.0,0.0,0.0,1011.4,hujan
01:00:00,23.7,94.14,0.0,26.3,4.4,66.3,4.0,0.0,0.0,1011.3,berawan
02:00:00,23.7,93.52,0.0,27.0,2.6,83.7,7.0,0.0,0.0,1010.9,berawan
03:00:00,23.7,93.52,5.0,28.8,4.4,83.7,7.0,0.0,0.0,1010.3,hujan
04:00:00,23.8,92.6,0.0,33.5,7.6,83.7,7.0,0.0,0.0,1010.2,berawan
05:00:00,23.8,94.14,0.0,31.7,1.6,83.7,7.0,0.0,0.0,1010.4,berawan
06:00:00,24.0,94.15,0.0,30.6,18.4,50.0,4.0,0.0,0.0,1011.0,cerah
07:00:00,23.6,94.13,0.0,28.8,4.6,77.1,1.0,0.0,2.8,1011.6,berawan
08:00:00,23.7,93.52,0.0,26.3,10.9,77.1,1.0,0.0,27.3,1012.4,berawan
09:00:00,23.9,95.08,52.0,22.3,4.4,94.5,2.0,1.0,78.5,1013.1,hujan
10:00:00,25.9,91.69,0.0,18.7,5.4,77.1,8.0,1.0,109.4,1012.5,berawan
11:00:00,26.5,86.96,0.0,15.8,8.0,77.1,9.0,1.0,78.9,1012.3,berawan
12:00:00,26.9,86.43,2.0,19.8,8.0,77.1,9.5,1.0,51.8,1011.5,hujan
13:00:00,28.0,74.3,0.0,20.5,14.8,89.1,10.0,1.0,70.4,1010.0,berawan
14:00:00,26.8,80.05,0.0,20.9,13.8,94.5,10.0,1.0,116.1,1010.1,berawan
15:00:00,26.9,80.86,0.1,22.7,10.9,94.5,10.0,1.0,99.3,1009.4,hujan
16:00:00,26.6,81.36,0.0,23.0,14.8,77.1,10.0,2.0,172.4,1009.5,berawan
17:00:00,26.1,85.51,0.0,22.7,7.2,77.1,10.0,1.0,86.6,1010.2,berawan
18:00:00,26.2,86.36,0.0,21.6,6.4,77.1,10.0,0.0,29.0,1010.5,berawan
19:00:00,25.8,86.33,0.0,19.1,6.2,77.1,10.0,0.0,1.7,1011.2,berawan
20:00:00,24.9,90.29,0.0,16.9,3.6,100.0,10.0,0.0,0.0,1012.1,berawan
21:00:00,24.6,87.07,0.0,15.8,9.7,77.1,10.0,0.0,0.0,1013.1,berawan
22:00:00,23.9,91.57,0.0,17.6,4.4,94.5,8.0,0.0,0.0,1013.4,berawan
23:00:00,23.3,93.81,0.0,18.4,5.4,77.1,10.0,0.0,0.0,1013.0,berawan
00:00:00,23.2,94.11,2.0,18.4,7.6,77.1,10.0,0.0,0.0,1012.3,hujan
01:00:00,23.2,94.11,0.0,18.4,4.4,77.1,10.0,0.0,0.0,1011.5,berawan
02:00:00,23.1,94.11,0.0,22.0,5.4,71.7,10.0,0.0,0.0,1010.5,berawan
03:00:00,23.0,94.11,0.0,24.1,6.2,77.1,10.0,0.0,0.0,1010.2,berawan
04:00:00,23.0,94.11,0.0,9.7,6.4,71.7,10.0,0.0,0.0,1009.5,berawan
05:00:00,23.0,94.11,0.0,13.0,7.2,71.7,10.0,0.0,0.0,1009.5,berawan
06:00:00,23.1,94.73,0.0,14.0,7.2,71.7,10.0,0.0,0.0,1010.2,berawan
07:00:00,23.6,88.44,0.0,13.0,8.0,77.1,10.0,0.0,7.6,1010.4,berawan
08:00:00,23.9,87.59,0.0,11.5,7.1,71.7,10.0,1.0,77.8,1011.1,berawan
09:00:00,25.0,87.68,0.0,11.5,6.2,71.7,10.0,2.0,177.5,1011.2,berawan
10:00:00,27.0,74.14,0.0,9.7,7.6,50.0,10.0,3.0,298.6,1011.0,cerah
11:00:00,28.6,76.01,0.0,5.8,7.6,71.7,10.0,4.0,412.3,1011.3,berawan
12:00:00,29.6,72.92,0.0,9.0,5.4,71.7,10.0,5.0,538.5,1010.5,berawan
13:00:00,30.0,66.18,0.0,9.7,5.4,50.0,10.0,7.0,655.4,1010.0,cerah
14:00:00,29.9,72.13,0.0,10.4,9.4,71.7,10.0,6.0,645.6,1009.5,berawan
15:00:00,29.5,73.72,0.0,12.6,8.4,71.7,10.0,5.0,474.3,1009.2,berawan
16:00:00,28.9,77.41,0.0,10.1,7.6,71.7,10.0,4.0,414.1,1008.5,berawan
17:00:00,28.9,77.41,0.0,10.1,4.4,66.3,10.0,2.0,206.7,1009.2,berawan
18:00:00,28.4,79.5,0.0,11.9,4.4,71.7,10.0,1.0,60.6,1009.7,berawan
19:00:00,26.9,84.21,0.0,11.9,3.6,71.7,10.0,0.0,3.4,1010.4,berawan
20:00:00,26.6,85.85,0.0,11.9,3.6,71.7,10.0,0.0,0.0,1011.3,berawan
21:00:00,26.0,88.76,0.0,14.0,5.4,50.0,10.0,0.0,0.0,1012.0,cerah
22:00:00,25.8,88.45,0.0,14.8,3.6,71.7,10.0,0.0,0.0,1012.3,berawan
23:00:00,25.7,88.16,0.0,14.0,7.6,71.7,10.0,0.0,0.0,1012.4,berawan
00:00:00,25.1,91.77,0.0,12.2,0.0,71.7,10.0,0.0,0.0,1012.3,berawan
01:00:00,25.1,91.17,0.0,10.8,3.6,66.3,10.0,0.0,0.0,1012.1,berawan
02:00:00,25.6,89.31,0.0,13.0,5.4,66.3,10.0,0.0,0.0,1011.2,berawan
03:00:00,25.1,91.17,0.0,14.0,3.6,66.3,10.0,0.0,0.0,1010.4,berawan
04:00:00,25.0,91.47,0.0,9.7,3.6,66.3,10.0,0.0,0.0,1010.2,berawan
05:00:00,24.9,89.75,0.0,10.1,3.6,80.0,10.0,0.0,0.0,1010.6,berawan
06:00:00,24.8,90.13,0.0,9.0,7.2,66.3,10.0,0.0,0.0,1010.4,berawan
07:00:00,24.8,91.62,0.0,11.2,6.2,54.8,10.0,0.0,9.2,1011.4,berawan
08:00:00,27.3,85.64,0.0,17.3,6.2,54.8,10.0,1.0,108.9,1012.1,berawan
09:00:00,28.6,79.78,0.0,20.2,8.4,54.8,10.0,3.0,275.4,1012.3,berawan
10:00:00,28.8,74.19,0.0,20.9,8.5,66.3,10.0,4.0,403.6,1012.2,berawan
11:00:00,29.0,74.71,0.0,20.5,6.6,66.3,10.0,6.0,639.7,1012.1,berawan
12:00:00,29.9,69.59,0.0,20.2,6.4,66.3,10.0,5.0,512.1,1011.2,berawan
13:00:00,29.8,70.25,0.0,20.5,13.0,66.3,10.0,6.0,626.2,1010.4,berawan
14:00:00,29.9,69.59,0.0,21.6,13.8,66.3,10.0,6.0,623.1,1010.1,berawan
15:00:00,25.8,82.18,0.0,25.9,13.8,71.7,10.0,5.0,549.4,1010.2,berawan
16:00:00,27.5,72.66,0.0,27.4,3.6,71.7,10.0,4.0,367.3,1009.5,berawan
17:00:00,26.6,79.51,0.0,27.4,6.4,71.7,10.0,2.0,197.6,1010.2,berawan
18:00:00,25.6,83.52,0.0,27.4,6.4,66.3,10.0,1.0,87.5,1010.3,berawan
19:00:00,24.9,87.23,0.0,28.1,8.0,66.3,10.0,0.0,3.6,1010.7,berawan
20:00:00,24.8,84.82,0.0,28.4,9.7,66.3,10.0,0.0,0.0,1011.2,berawan
21:00:00,24.3,81.45,0.0,27.0,13.6,66.3,10.0,0.0,0.0,1011.3,berawan
22:00:00,24.0,83.62,0.0,23.4,10.4,66.3,10.0,0.0,0.0,1011.5,berawan
23:00:00,23.9,89.47,0.0,21.6,10.4,66.3,10.0,0.0,0.0,1011.4,berawan
00:00:00,23.9,90.66,0.0,21.6,10.4,66.3,10.0,0.0,0.0,1010.6,berawan
01:00:00,24.1,93.23,0.0,22.7,11.3,66.3,10.0,0.0,0.0,1010.4,berawan
02:00:00,24.0,94.15,0.0,23.4,8.7,66.3,10.0,0.0,0.0,1010.2,berawan
03:00:00,23.9,95.08,0.0,23.0,1.8,66.3,10.0,0.0,0.0,1010.1,berawan
04:00:00,24.0,94.46,0.0,20.5,2.8,66.3,10.0,0.0,0.0,1009.9,berawan
05:00:00,23.9,94.14,0.0,20.5,1.8,66.3,10.0,0.0,0.0,1009.8,berawan
06:00:00,23.8,94.76,0.0,20.9,6.4,66.3,10.0,0.0,0.0,1009.7,berawan
07:00:00,24.1,94.15,0.0,20.2,7.7,66.3,10.0,0.0,10.2,1010.3,berawan
08:00:00,26.6,89.96,0.0,18.0,6.1,66.3,10.0,1.0,127.8,1011.1,berawan
09:00:00,29.3,80.02,0.0,18.0,3.6,66.3,10.0,3.0,303.3,1011.3,berawan
10:00:00,30.5,73.54,0.0,20.9,3.6,66.3,10.0,5.0,493.5,1011.4,berawan
11:00:00,30.7,72.64,0.0,22.3,5.4,66.3,10.0,7.0,663.8,1011.1,berawan
12:00:00,30.8,72.42,0.0,24.8,6.4,66.3,10.0,8.0,764.8,1010.3,berawan
13:00:00,31.1,69.61,0.0,25.2,11.2,66.3,10.0,8.0,765.6,1009.5,berawan
14:00:00,30.7,69.87,0.0,27.7,10.3,55.4,10.0,6.0,613.8,1008.6,berawan
15:00:00,30.9,72.3,0.0,31.7,10.3,55.4,10.0,6.0,587.7,1008.2,berawan
16:00:00,29.8,75.81,0.0,32.8,14.8,55.4,10.0,4.0,447.0,1008.1,berawan
17:00:00,28.8,73.6,0.0,34.9,3.6,55.4,10.0,3.0,250.1,1008.1,berawan
18:00:00,28.6,74.89,0.0,34.6,5.4,66.3,10.0,1.0,112.7,1008.2,berawan
19:00:00,27.9,80.2,0.0,34.9,6.6,66.3,10.0,0.0,4.7,1008.6,berawan
20:00:00,27.1,85.61,0.0,35.6,3.6,66.3,10.0,0.0,0.0,1009.4,berawan
21:00:00,26.3,89.65,0.0,36.0,6.2,66.3,10.0,0.0,0.0,1009.6,berawan
22:00:00,26.1,89.93,0.0,34.6,7.1,66.3,10.0,0.0,0.0,1010.2,berawan
23:00:00,26.1,91.4,0.0,33.1,5.4,66.3,10.0,0.0,0.0,1010.2,berawan
00:00:00,26.1,93.93,0.5,34.2,4.4,66.3,10.0,0.0,0.0,1009.7,berawan
01:00:00,26.1,93.33,0.0,34.6,3.4,66.3,10.0,0.0,0.0,1009.4,berawan
02:00:00,27.0,88.27,0.0,36.0,6.4,66.3,10.0,0.0,0.0,1009.2,berawan
03:00:00,27.2,87.99,0.0,29.9,9.4,77.1,10.0,0.0,0.0,1008.6,berawan
04:00:00,25.2,93.59,0.0,31.0,11.0,77.1,10.0,0.0,0.0,1009.2,berawan
05:00:00,24.9,91.63,0.0,28.8,16.4,77.1,4.8,0.0,0.0,1009.2,berawan
06:00:00,24.1,94.15,31.0,27.4,4.4,77.1,1.0,0.0,0.0,1010.2,berawan
07:00:00,24.1,94.77,0.0,31.7,8.4,77.1,8.0,0.0,4.5,1010.2,berawan
08:00:00,24.0,94.15,0.0,32.0,7.6,50.0,10.0,0.0,27.3,1010.0,cerah
09:00:00,25.9,94.23,1.0,28.4,7.2,77.1,10.0,1.0,104.7,1010.5,hujan
10:00:00,27.1,87.86,0.0,27.0,4.4,77.1,10.0,2.0,207.8,1011.2,berawan
11:00:00,25.6,93.17,0.0,23.0,9.4,94.5,4.0,4.0,355.0,1011.1,berawan
12:00:00,28.1,88.92,6.0,25.9,11.2,100.0,10.0,4.0,423.8,1011.1,hujan
13:00:00,28.4,81.98,0.0,30.2,13.0,77.1,8.5,4.0,431.6,1010.1,berawan
14:00:00,28.6,78.89,0.0,32.4,5.4,71.7,10.0,3.0,278.8,1009.2,berawan
15:00:00,28.9,79.81,2.0,33.8,5.4,71.7,10.0,3.0,251.3,1008.3,hujan
16:00:00,28.9,75.56,0.0,35.3,11.2,71.7,10.0,4.0,376.3,1008.1,berawan
17:00:00,28.1,77.29,0.0,30.6,2.8,71.7,10.0,2.0,179.5,1008.1,berawan
18:00:00,26.0,90.22,2.0,25.6,7.2,66.3,7.0,1.0,81.4,1008.4,hujan
19:00:00,25.7,90.2,0.0,24.5,6.2,66.3,7.0,0.0,3.5,1009.2,berawan
20:00:00,25.1,94.19,0.0,24.8,7.9,66.3,7.0,0.0,0.0,1010.2,berawan
21:00:00,25.1,94.19,1.0,25.2,6.2,66.3,10.0,0.0,0.0,1010.4,hujan
22:00:00,25.1,94.81,0.0,26.3,5.4,66.3,7.0,0.0,0.0,1010.5,berawan
23:00:00,25.1,94.19,0.0,27.7,2.8,66.3,7.0,0.0,0.0,1010.4,berawan
00:00:00,25.1,94.81,1.0,27.7,5.4,66.3,7.0,0.0,0.0,1010.3,hujan
01:00:00,25.1,94.81,0.0,27.0,10.3,66.3,7.0,0.0,0.0,1010.3,berawan
02:00:00,25.2,94.2,0.0,25.2,15.7,66.3,7.0,0.0,0.0,1010.0,berawan
03:00:00,25.0,94.19,0.0,22.7,7.6,50.0,7.0,0.0,0.0,1010.0,cerah
04:00:00,24.6,92.65,0.0,32.8,2.8,66.3,7.0,0.0,0.0,1009.7,berawan
05:00:00,24.2,94.16,0.0,41.8,5.7,66.3,7.0,0.0,0.0,1009.7,berawan
06:00:00,24.4,95.09,6.0,44.3,8.9,66.3,7.0,0.0,0.0,1009.7,hujan
07:00:00,24.2,96.34,0.0,45.4,8.9,77.1,1.0,0.0,1.0,1009.6,berawan
08:00:00,24.6,96.66,0.0,51.1,14.6,77.1,1.0,0.0,0.0,1011.3,berawan
09:00:00,25.8,94.22,120.0,55.8,21.3,94.5,6.0,0.0,3.0,1010.4,hujan
10:00:00,25.2,94.2,0.0,58.0,20.5,94.5,6.0,0.0,14.8,1011.1,berawan
11:00:00,24.0,94.46,0.0,64.1,16.2,94.5,1.0,1.0,50.8,1011.3,berawan
12:00:00,25.0,94.5,35.0,64.8,13.0,94.5,3.0,0.0,35.5,1010.4,hujan
13:00:00,25.1,94.81,0.0,61.6,9.5,94.5,5.0,1.0,58.0,1009.5,berawan
14:00:00,25.0,94.5,0.0,58.3,11.2,77.1,3.0,1.0,80.0,1009.3,berawan
15:00:00,25.3,93.59,14.0,55.4,10.2,77.1,6.0,1.0,83.8,1008.4,hujan
16:00:00,25.8,91.38,0.0,50.8,13.0,71.7,8.0,1.0,64.8,1008.4,berawan
17:00:00,25.1,94.19,0.0,48.6,14.8,77.1,3.0,0.0,37.7,1008.3,berawan
18:00:00,25.0,94.19,2.0,48.2,3.6,77.1,8.0,0.0,14.9,1008.1,hujan
19:00:00,24.8,94.18,0.0,45.0,7.2,71.7,10.0,0.0,0.9,1008.1,berawan
20:00:00,24.0,100.0,0.0,43.9,11.2,50.0,10.0,0.0,0.0,1008.0,cerah
21:00:00,24.0,100.0,0.0,41.8,11.2,50.0,10.0,0.0,0.0,1009.0,cerah
22:00:00,24.0,100.0,0.0,41.0,11.2,50.0,10.0,0.0,0.0,1009.0,cerah
23:00:00,24.0,94.15,0.0,42.1,9.4,50.0,10.0,0.0,0.0,1009.0,cerah
